edge_idx,source,target,weight
16419,606,856,0.4247308
16420,606,858,0.508448
16421,606,859,0.4824327
16422,606,867,0.4874319
16423,606,923,0.5230375
16424,606,940,0.3775648
16425,606,976,0.4526882
16426,606,991,0.3682364
16427,607,643,0.4374904
16428,607,803,0.4008555
16429,610,798,0.4301355
16430,610,890,0.4177956
16431,610,902,0.4202732
16432,610,927,0.3971224
16433,611,682,0.4005194
16434,611,743,0.3744058
16435,611,772,0.5251066
16436,611,773,0.4070166
16437,611,776,0.4055737
16438,611,795,0.3810496
16439,611,818,0.5781141
16440,611,820,0.5290243
16441,611,821,0.3803734
16442,611,857,0.3965521
16443,611,858,0.5062026
16444,611,859,0.5330573
16445,611,867,0.4606241
16446,611,923,0.4866775
16447,611,933,0.3992495
16448,611,940,0.4942258
16449,611,943,0.3709703
16450,611,991,0.423572
16451,613,655,0.3874762
16452,613,672,0.3857742
16453,613,682,0.4271675
16454,613,696,0.3896548
16455,613,717,0.5546318
16456,613,724,0.3915718
16457,613,729,0.620487
16458,613,730,0.5618137
16459,613,742,0.5009131
16460,613,748,0.4632078
16461,613,751,0.4977997
16462,613,754,0.3787273
16463,613,758,0.4000051
16464,613,767,0.4212399
16465,613,774,0.4470165
16466,613,782,0.470561
16467,613,795,0.4108209
16468,613,808,0.5316098
16469,613,821,0.534514
16470,613,825,0.4471477
16471,613,833,0.369653
16472,613,837,0.4430328
16473,613,838,0.5201494
16474,613,850,0.3786141
16475,613,856,0.5133335
16476,613,857,0.4043489
16477,613,866,0.5715604
16478,613,888,0.4143509
16479,613,923,0.389637
16480,613,944,0.4057587
16481,613,950,0.4447492
16482,613,972,0.3929146
16483,613,975,0.3762538
16484,613,983,0.3984738
16485,614,630,0.4326245
16486,614,688,0.4243635
16487,614,738,0.4775936
16488,614,997,0.3839382
16489,615,953,0.3831865
16490,616,624,0.4230709
16491,616,637,0.4108725
16492,616,659,0.4478771
16493,616,660,0.5379582
16494,616,741,0.461461
16495,616,752,0.5103922
16496,616,796,0.3865803
16497,616,820,0.3796001
16498,616,830,0.5171931
16499,616,841,0.4706595
16500,616,877,0.4294009
16501,616,906,0.3662606
16502,616,917,0.4782826
16503,616,918,0.365202
16504,616,933,0.413146
16505,616,940,0.5329951
16506,617,628,0.4918697
16507,617,735,0.414642
16508,617,819,0.50416
16509,617,872,0.3714633
16510,617,998,0.376163
16511,618,668,0.3926386
16512,618,714,0.4891316
16513,618,881,0.3854234
16514,618,904,0.3612935
16515,618,921,0.3926386
16516,618,953,0.4891316
16517,619,892,0.4661257
16518,619,921,0.3926386
16519,619,948,0.3947942
16520,619,957,0.4775936
16521,620,661,0.3926386
16522,620,679,0.3926386
16523,620,700,0.3926386
16524,623,624,0.7161734
16525,623,660,0.4207462
16526,623,662,0.3736379
16527,623,664,0.370744
16528,623,675,0.4526236
16529,623,677,0.4043667
16530,623,680,0.3878498
16531,623,709,0.5878357
16532,623,727,0.476591
16533,623,752,0.4205885
16534,623,760,0.3765264
16535,623,765,0.4080224
16536,623,767,0.4407021
16537,623,772,0.3686064
16538,623,773,0.4047565
16539,623,776,0.6273493
16540,623,795,0.3915121
16541,623,818,0.4408906
16542,623,830,0.450373
16543,623,858,0.4621503
16544,623,867,0.3906237
16545,623,877,0.4692751
16546,623,896,0.4279301
16547,623,917,0.4990716
16548,623,923,0.3932615
16549,623,962,0.4439104
16550,623,986,0.4170755
16551,623,993,0.4627928
16552,624,627,0.409812
16553,624,635,0.4203831
16554,624,637,0.6325309
16555,624,659,0.6247558
16556,624,660,0.723491
16557,624,662,0.3922177
16558,624,664,0.4358546
16559,624,675,0.6791861
16560,624,677,0.3855851
16561,624,680,0.3984356
16562,624,681,0.431056
16563,624,687,0.4681654
16564,624,709,0.5899644
16565,624,726,0.4384012
16566,624,727,0.6383687
16567,624,741,0.4436966
16568,624,742,0.3842348
16569,624,752,0.6272019
16570,624,760,0.4149782
16571,624,765,0.4756694
16572,624,767,0.4440701
16573,624,773,0.3688758
16574,624,776,0.5688206
16575,624,796,0.3777218
16576,624,797,0.3651208
16577,624,801,0.4271477
16578,624,805,0.5228675
16579,624,814,0.4534918
16580,624,823,0.3613482
16581,624,826,0.4164391
16582,624,830,0.7288236
16583,624,831,0.4310277
16584,624,841,0.5999933
16585,624,850,0.5161232
16586,624,875,0.3852947
16587,624,877,0.6239599
16588,624,896,0.5991496
16589,624,908,0.4512046
16590,624,917,0.7860442
16591,624,933,0.4630316
16592,624,940,0.415313
16593,624,962,0.5159912
16594,624,971,0.577214
16595,624,975,0.3811837
16596,624,986,0.428562
16597,624,993,0.5268779
16598,625,682,0.3971545
16599,625,760,0.3654616
16600,625,765,0.3780397
16601,625,767,0.4400817
16602,625,772,0.4030364
16603,625,773,0.4325709
16604,625,776,0.5552249
16605,625,795,0.4893155
16606,625,807,0.4079798
16607,625,818,0.4386753
16608,625,825,0.4710014
16609,625,841,0.4324819
16610,625,850,0.4165684
16611,625,858,0.5270861
16612,625,867,0.4306213
16613,625,923,0.4097011
16614,625,945,0.3750238
16615,625,960,0.3798771
16616,625,962,0.4193983
16617,625,993,0.3718652
16618,626,696,0.4209957
16619,626,724,0.4853578
16620,626,758,0.364191
16621,626,764,0.4934484
16622,626,765,0.4045954
16623,626,819,0.3956673
16624,626,837,0.4349466
16625,626,919,0.3821383
16626,626,984,0.4106741
16627,626,994,0.3979703
16628,627,637,0.4030045
16629,627,660,0.3800843
16630,627,662,0.3674096
16631,627,709,0.4062584
16632,627,796,0.3736123
16633,627,841,0.4338542
16634,627,877,0.3808485
16635,627,917,0.3815444
16636,627,933,0.387505
16637,627,940,0.3797268
16638,628,638,0.3655688
16639,628,735,0.4324714
16640,628,851,0.7032957
16641,628,934,0.7032957
16642,628,998,0.3971224
16643,629,781,0.4298014
16644,629,786,0.3747267
16645,630,997,0.3755959
16646,631,666,0.3901372
16647,631,674,0.4338627
16648,631,680,0.4320915
16649,631,681,0.4312093
16650,631,682,0.5174064
16651,631,683,0.3898396
16652,631,730,0.3633894
16653,631,733,0.4069831
16654,631,752,0.3794
16655,631,760,0.4422009
16656,631,765,0.4670058
16657,631,767,0.4932612
16658,631,772,0.4068779
16659,631,773,0.4655883
16660,631,774,0.4064076
16661,631,776,0.4606148
16662,631,792,0.4323983
16663,631,795,0.5128973
16664,631,807,0.4008279
16665,631,808,0.3876413
16666,631,818,0.4280503
16667,631,825,0.4680085
16668,631,830,0.3803121
16669,631,841,0.42971
16670,631,843,0.4166344
16671,631,850,0.4848584
16672,631,856,0.4639078
16673,631,857,0.6013682
16674,631,858,0.4647308
16675,631,867,0.4895018
16676,631,917,0.384654
16677,631,923,0.4814796
16678,631,942,0.3895496
16679,631,950,0.5322799
16680,631,960,0.3813588
16681,631,991,0.4080262
16682,631,993,0.3999994
16683,632,645,0.3683386
16684,634,649,0.3687909
16685,635,649,0.3945668
16686,635,709,0.370622
16687,635,801,0.3680765
16688,637,645,0.4373741
16689,637,659,0.6380594
16690,637,660,0.6641586
16691,637,662,0.3799759
16692,637,664,0.437391
16693,637,675,0.5650846
16694,637,687,0.5149401
16695,637,709,0.4294638
16696,637,727,0.5626638
16697,637,741,0.5713672
16698,637,752,0.5237621
16699,637,765,0.3948639
16700,637,796,0.5063108
16701,637,797,0.4112178
16702,637,801,0.3926899
16703,637,826,0.4808898
16704,637,830,0.7132937
16705,637,831,0.4564898
16706,637,833,0.3779159
16707,637,841,0.6566103
16708,637,850,0.5164697
16709,637,877,0.3941748
16710,637,896,0.5483577
16711,637,916,0.4263627
16712,637,917,0.7012568
16713,637,918,0.410811
16714,637,933,0.5088289
16715,637,936,0.3961166
16716,637,940,0.5101012
16717,637,941,0.3751825
16718,637,942,0.3775522
16719,637,945,0.3748529
16720,637,962,0.4352485
16721,637,971,0.5399167
16722,637,993,0.4430743
16723,638,689,0.3898059
16724,641,757,0.407006
16725,641,767,0.3669079
16726,641,772,0.3728769
16727,641,776,0.4046635
16728,641,795,0.4256036
16729,641,857,0.4667052
16730,641,858,0.4159553
16731,641,958,0.3764924
16732,642,673,0.4374904
16733,642,781,0.3924909
16734,642,786,0.4918697
16735,642,890,0.3612345
16736,643,768,0.3655688
16737,643,802,0.5711084
16738,644,661,0.3632081
16739,645,646,0.5488875
16740,645,649,0.4926198
16741,645,660,0.416971
16742,645,675,0.4287007
16743,645,687,0.4127993
16744,645,692,0.3631374
16745,645,696,0.3951763
16746,645,706,0.5344353
16747,645,707,0.440758
16748,645,713,0.3939578
16749,645,724,0.3932182
16750,645,730,0.3979743
16751,645,748,0.6711891
16752,645,749,0.4727746
16753,645,752,0.4608986
16754,645,754,0.4715353
16755,645,756,0.4393392
16756,645,782,0.4873716
16757,645,801,0.3685217
16758,645,805,0.4004386
16759,645,819,0.3770586
16760,645,826,0.4528679
16761,645,830,0.4855093
16762,645,833,0.519558
16763,645,836,0.5323591
16764,645,837,0.4653145
16765,645,841,0.4000336
16766,645,850,0.430411
16767,645,859,0.5173241
16768,645,896,0.4416801
16769,645,917,0.4403291
16770,645,918,0.5052543
16771,645,920,0.5378217
16772,645,924,0.4861348
16773,645,933,0.4581521
16774,645,936,0.3874573
16775,645,940,0.509996
16776,645,941,0.5115619
16777,645,942,0.5451976
16778,645,950,0.4139034
16779,645,956,0.414881
16780,645,994,0.47173
16781,646,649,0.5034591
16782,646,654,0.3600956
16783,646,655,0.4318253
16784,646,686,0.3616301
16785,646,692,0.41998
16786,646,706,0.4751446
16787,646,707,0.4218935
16788,646,724,0.5400877
16789,646,743,0.3868154
16790,646,748,0.6025649
16791,646,764,0.4750777
16792,646,772,0.474084
16793,646,775,0.4149773
16794,646,783,0.4077464
16795,646,797,0.420714
16796,646,807,0.3903581
16797,646,818,0.4993741
16798,646,819,0.4187945
16799,646,820,0.5135881
16800,646,827,0.3608273
16801,646,836,0.5280393
16802,646,837,0.4707583
16803,646,845,0.5004384
16804,646,859,0.5985778
16805,646,867,0.3970987
16806,646,918,0.4939599
16807,646,919,0.3845308
16808,646,920,0.4531493
16809,646,922,0.4949104
16810,646,924,0.6037458
16811,646,933,0.4961247
16812,646,936,0.4568555
16813,646,940,0.5594476
16814,646,941,0.3850978
16815,646,942,0.3716123
16816,646,944,0.3612925
16817,646,976,0.5194756
16818,646,985,0.497067
16819,646,994,0.4790281
16820,647,701,0.4092437
16821,647,715,0.4302511
16822,647,723,0.3788553
16823,647,726,0.4741969
16824,647,952,0.4209738
16825,649,655,0.371926
16826,649,659,0.3764135
16827,649,675,0.3641622
16828,649,692,0.4394556
16829,649,724,0.4419326
16830,649,747,0.3807397
16831,649,748,0.5122986
16832,649,752,0.4005171
16833,649,754,0.3966025
16834,649,756,0.4217112
16835,649,782,0.3613347
16836,649,794,0.3661479
16837,649,826,0.3863397
16838,649,830,0.430865
16839,649,836,0.4944412
16840,649,837,0.3804666
16841,649,850,0.3960457
16842,649,918,0.5513686
16843,649,924,0.4494486
16844,649,940,0.384408
16845,649,941,0.4072801
16846,649,942,0.4265664
16847,649,994,0.4645821
16848,650,714,0.3881311
16849,652,749,0.3691331
16850,652,783,0.5662196
16851,654,655,0.4043835
16852,654,691,0.3603948
16853,654,706,0.4157409
16854,654,724,0.4350173
16855,654,743,0.4015773
16856,654,748,0.4536026
16857,654,769,0.3862915
16858,654,782,0.3873918
16859,654,783,0.4241265
16860,654,819,0.4856812
16861,654,833,0.3655704
16862,654,836,0.5177781
16863,654,866,0.4009609
16864,654,920,0.3610137
16865,654,924,0.4387381
16866,655,724,0.524598
16867,655,729,0.4656942
16868,655,730,0.5599401
16869,655,742,0.4697833
16870,655,748,0.5507248
16871,655,754,0.4053698
16872,655,758,0.3850953
16873,655,764,0.4384775
16874,655,782,0.4520018
16875,655,808,0.3614074
16876,655,831,0.3615853
16877,655,836,0.4381882
16878,655,837,0.3775641
16879,655,838,0.4873263
16880,655,850,0.418604
16881,655,866,0.4955953
16882,655,919,0.4914439
16883,655,920,0.3915168
16884,655,924,0.375309
16885,655,941,0.3909976
16886,655,942,0.4197141
16887,655,944,0.3821269
16888,655,975,0.3879274
16889,655,985,0.3619657
16890,655,994,0.4192952
16891,659,660,0.6741316
16892,659,662,0.3620585
16893,659,663,0.4051066
16894,659,664,0.3643875
16895,659,675,0.642743
16896,659,681,0.3915266
16897,659,687,0.4860819
16898,659,709,0.3743698
16899,659,726,0.41389
16900,659,727,0.5383047
16901,659,741,0.4117854
16902,659,752,0.51878
16903,659,760,0.3665893
16904,659,765,0.390054
16905,659,776,0.3769873
16906,659,796,0.4663648
16907,659,814,0.3773427
16908,659,826,0.4463353
16909,659,830,0.653278
16910,659,831,0.4591698
16911,659,836,0.365297
16912,659,841,0.6774497
16913,659,850,0.5625084
16914,659,877,0.4274668
16915,659,896,0.5175097
16916,659,917,0.7095819
16917,659,931,0.3886717
16918,659,933,0.5407309
16919,659,936,0.446026
16920,659,940,0.4818758
16921,659,942,0.4550912
16922,659,962,0.4001053
16923,659,971,0.4995428
16924,659,993,0.504844
16925,660,662,0.4129366
16926,660,664,0.4119207
16927,660,675,0.5980046
16928,660,687,0.5826617
16929,660,706,0.3652901
16930,660,707,0.3874247
16931,660,709,0.413108
16932,660,726,0.4815583
16933,660,727,0.5726376
16934,660,741,0.4615104
16935,660,752,0.5805995
16936,660,767,0.3861549
16937,660,796,0.4523796
16938,660,797,0.4263141
16939,660,805,0.4228256
16940,660,814,0.4069603
16941,660,820,0.3622139
16942,660,826,0.4127522
16943,660,830,0.7005551
16944,660,831,0.363313
16945,660,833,0.371949
16946,660,841,0.6503459
16947,660,850,0.5988836
16948,660,868,0.3619231
16949,660,875,0.4377629
16950,660,877,0.5436121
16951,660,896,0.5201839
16952,660,917,0.7358091
16953,660,918,0.4450928
16954,660,933,0.6373525
16955,660,936,0.4618168
16956,660,940,0.6048724
16957,660,941,0.3623525
16958,660,942,0.4261544
16959,660,943,0.4200001
16960,660,962,0.5214559
16961,660,971,0.4479392
16962,660,975,0.4025393
16963,660,993,0.4430429
16964,661,761,0.4891316
16965,661,766,0.3926386
16966,662,752,0.375688
16967,662,814,0.3684572
16968,662,841,0.3730144
16969,662,917,0.4080778
16970,662,993,0.3831603
16971,663,917,0.3730648
16972,664,675,0.5935896
16973,664,677,0.4956147
16974,664,680,0.4443489
16975,664,681,0.5379804
16976,664,682,0.4068325
16977,664,709,0.501726
16978,664,727,0.4887022
16979,664,733,0.4875291
16980,664,741,0.386599
16981,664,752,0.487371
16982,664,754,0.3788188
16983,664,760,0.4381554
16984,664,765,0.5624052
16985,664,767,0.500231
16986,664,773,0.4659116
16987,664,776,0.5360283
16988,664,795,0.535633
16989,664,805,0.4813316
16990,664,807,0.4510717
16991,664,818,0.4789364
16992,664,825,0.3933519
16993,664,830,0.5455161
16994,664,831,0.541299
16995,664,841,0.5162524
16996,664,843,0.4066004
16997,664,850,0.4633548
16998,664,857,0.484066
16999,664,858,0.4136876
17000,664,867,0.4757361
17001,664,896,0.5395041
17002,664,917,0.5996967
17003,664,923,0.4675532
17004,664,945,0.3660745
17005,664,950,0.3857288
17006,664,962,0.4159602
17007,664,986,0.4295752
17008,664,991,0.3891405
17009,664,993,0.4928756
17010,665,702,0.4764264
17011,665,752,0.3785377
17012,666,674,0.369249
17013,666,681,0.4709878
17014,666,683,0.424711
17015,666,752,0.3731689
17016,666,760,0.509743
17017,666,773,0.4563768
17018,666,776,0.4162588
17019,666,795,0.3904044
17020,666,805,0.3988312
17021,666,818,0.3669954
17022,666,857,0.4171047
17023,666,923,0.3713214
17024,666,983,0.4094495
17025,668,738,0.3926386
17026,668,953,0.3926386
17027,669,786,0.3683992
17028,671,859,0.3691977
17029,672,984,0.4194781
17030,673,771,0.3787677
17031,674,675,0.4980922
17032,674,680,0.5305852
17033,674,681,0.5996165
17034,674,682,0.4416204
17035,674,727,0.3943957
17036,674,760,0.5273225
17037,674,765,0.4452865
17038,674,767,0.392144
17039,674,774,0.3779417
17040,674,776,0.3836585
17041,674,795,0.3723817
17042,674,805,0.3733574
17043,674,826,0.3878079
17044,674,830,0.4483595
17045,674,833,0.4625265
17046,674,841,0.4763922
17047,674,850,0.4433464
17048,674,857,0.4853648
17049,674,917,0.4729977
17050,674,923,0.386811
17051,674,936,0.4065126
17052,674,942,0.5025921
17053,674,945,0.4241365
17054,674,950,0.5020099
17055,674,956,0.4091439
17056,674,991,0.3798364
17057,674,993,0.3703441
17058,675,677,0.4900888
17059,675,680,0.6055892
17060,675,681,0.6570179
17061,675,682,0.3887098
17062,675,687,0.4301306
17063,675,707,0.3911362
17064,675,709,0.6104895
17065,675,726,0.3695647
17066,675,727,0.6311826
17067,675,741,0.4364559
17068,675,752,0.5662489
17069,675,760,0.5489208
17070,675,765,0.6069472
17071,675,767,0.4523104
17072,675,773,0.5353591
17073,675,776,0.5541082
17074,675,795,0.5099034
17075,675,797,0.3708402
17076,675,801,0.3904686
17077,675,805,0.614787
17078,675,807,0.3606768
17079,675,818,0.3994232
17080,675,825,0.3919128
17081,675,826,0.5403762
17082,675,830,0.7418696
17083,675,831,0.5209219
17084,675,833,0.4845256
17085,675,836,0.3977742
17086,675,841,0.6895473
17087,675,850,0.6388704
17088,675,857,0.4103556
17089,675,877,0.4056161
17090,675,883,0.3995716
17091,675,896,0.6185066
17092,675,905,0.4497577
17093,675,910,0.3786435
17094,675,917,0.8277719
17095,675,923,0.3994814
17096,675,931,0.4169926
17097,675,933,0.3995993
17098,675,936,0.4108799
17099,675,940,0.419832
17100,675,942,0.5009869
17101,675,948,0.3748173
17102,675,950,0.488923
17103,675,956,0.3956979
17104,675,962,0.5080832
17105,675,971,0.5438126
17106,675,983,0.4068161
17107,675,986,0.4260715
17108,675,991,0.3775913
17109,675,993,0.6059545
17110,677,680,0.5122236
17111,677,681,0.5518439
17112,677,682,0.4086814
17113,677,709,0.4426589
17114,677,732,0.4152664
17115,677,733,0.4178847
17116,677,760,0.4317829
17117,677,765,0.4279473
17118,677,772,0.4637973
17119,677,773,0.3843307
17120,677,776,0.4256441
17121,677,795,0.4357753
17122,677,801,0.3626838
17123,677,805,0.5120245
17124,677,818,0.413954
17125,677,830,0.3892536
17126,677,857,0.4848426
17127,677,858,0.4198875
17128,677,917,0.4384155
17129,677,923,0.4106238
17130,677,945,0.4539503
17131,677,950,0.4120085
17132,677,993,0.3691591
17133,679,685,0.3926386
17134,679,700,0.4891316
17135,679,725,0.5580752
17136,679,915,0.427328
17137,679,948,0.3947942
17138,679,966,0.3755318
17139,680,681,0.7461605
17140,680,682,0.4515756
17141,680,686,0.4924725
17142,680,709,0.4909794
17143,680,725,0.3825437
17144,680,727,0.4078282
17145,680,752,0.4028074
17146,680,760,0.6096567
17147,680,765,0.5263347
17148,680,767,0.3735505
17149,680,773,0.4853162
17150,680,776,0.5739075
17151,680,795,0.4996326
17152,680,800,0.410126
17153,680,805,0.4685221
17154,680,818,0.522905
17155,680,825,0.4697349
17156,680,829,0.4554166
17157,680,830,0.4680544
17158,680,831,0.3603415
17159,680,833,0.3796943
17160,680,841,0.4635312
17161,680,843,0.4288475
17162,680,850,0.4042035
17163,680,857,0.5946761
17164,680,858,0.4667717
17165,680,866,0.3604808
17166,680,883,0.3728409
17167,680,896,0.4348616
17168,680,905,0.4715308
17169,680,915,0.4365247
17170,680,917,0.5474766
17171,680,923,0.4957952
17172,680,930,0.3795861
17173,680,942,0.4129
17174,680,950,0.3969617
17175,680,956,0.4351461
17176,680,983,0.4014252
17177,680,991,0.5385257
17178,680,993,0.4307571
17179,681,682,0.5112088
17180,681,686,0.5345185
17181,681,709,0.5572982
17182,681,725,0.385197
17183,681,727,0.4318884
17184,681,733,0.4458767
17185,681,752,0.4021951
17186,681,760,0.6993119
17187,681,765,0.6378719
17188,681,767,0.4162748
17189,681,772,0.403517
17190,681,773,0.5709129
17191,681,776,0.6413678
17192,681,795,0.6195939
17193,681,805,0.4837327
17194,681,807,0.4143239
17195,681,818,0.6319005
17196,681,825,0.4612628
17197,681,826,0.4384472
17198,681,828,0.3606811
17199,681,830,0.5542447
17200,681,831,0.4615979
17201,681,841,0.4932926
17202,681,843,0.5018846
17203,681,850,0.4425314
17204,681,857,0.6087265
17205,681,858,0.535153
17206,681,867,0.4307182
17207,681,883,0.4347095
17208,681,890,0.4053308
17209,681,896,0.500271
17210,681,905,0.4501304
17211,681,917,0.6161484
17212,681,923,0.5865654
17213,681,942,0.3662216
17214,681,945,0.4739109
17215,681,950,0.4464798
17216,681,956,0.4191322
17217,681,971,0.4047236
17218,681,983,0.3790261
17219,681,986,0.4167704
17220,681,991,0.5637925
17221,681,993,0.4668474
17222,682,683,0.3712776
17223,682,686,0.5617892
17224,682,709,0.3634276
17225,682,727,0.3937756
17226,682,729,0.4399231
17227,682,730,0.5057632
17228,682,733,0.4343325
17229,682,742,0.3630911
17230,682,751,0.4740102
17231,682,752,0.3764214
17232,682,760,0.5725854
17233,682,765,0.537769
17234,682,767,0.6038406
17235,682,772,0.618171
17236,682,773,0.5570992
17237,682,774,0.510257
17238,682,775,0.5337911
17239,682,776,0.6511906
17240,682,795,0.6836701
17241,682,805,0.3940493
17242,682,807,0.5625993
17243,682,808,0.5442452
17244,682,818,0.6723721
17245,682,820,0.531563
17246,682,821,0.612958
17247,682,825,0.6542146
17248,682,838,0.374999
17249,682,843,0.4901052
17250,682,845,0.3727427
17251,682,850,0.4306788
17252,682,856,0.5468718
17253,682,857,0.6515901
17254,682,858,0.7530612
17255,682,861,0.3926544
17256,682,866,0.4771047
17257,682,867,0.6437684
17258,682,896,0.3992311
17259,682,917,0.3855351
17260,682,922,0.3734472
17261,682,923,0.675334
17262,682,945,0.4709307
17263,682,950,0.5431905
17264,682,960,0.4469824
17265,682,976,0.4418507
17266,682,983,0.5035751
17267,682,986,0.4224192
17268,682,991,0.4523613
17269,682,993,0.5524565
17270,683,856,0.3809099
17271,683,857,0.3632205
17272,683,858,0.3681402
17273,684,774,0.3886847
17274,684,775,0.3836984
17275,685,700,0.812048
17276,685,999,0.3926386
17277,686,760,0.4796464
17278,686,765,0.4753905
17279,686,772,0.5132874
17280,686,773,0.4935802
17281,686,775,0.3770805
17282,686,776,0.5683471
17283,686,795,0.4810372
17284,686,807,0.3892635
17285,686,818,0.6949883
17286,686,820,0.3905699
17287,686,821,0.4711977
17288,686,825,0.4719978
17289,686,842,0.3625131
17290,686,843,0.5331141
17291,686,845,0.3668556
17292,686,857,0.5684774
17293,686,858,0.5855023
17294,686,867,0.5368661
17295,686,898,0.3772796
17296,686,922,0.3839226
17297,686,923,0.6035983
17298,686,976,0.3995183
17299,686,986,0.3607436
17300,686,991,0.4096335
17301,687,706,0.3992301
17302,687,726,0.3698021
17303,687,727,0.4431023
17304,687,741,0.5264809
17305,687,752,0.6193045
17306,687,754,0.5164298
17307,687,755,0.3668244
17308,687,767,0.4732532
17309,687,776,0.4093532
17310,687,795,0.3666221
17311,687,801,0.4034275
17312,687,805,0.3774843
17313,687,808,0.5068254
17314,687,826,0.4411466
17315,687,830,0.5506694
17316,687,833,0.4204421
17317,687,841,0.5619358
17318,687,850,0.6359346
17319,687,877,0.5462591
17320,687,888,0.4085838
17321,687,889,0.3830736
17322,687,896,0.5461343
17323,687,916,0.4667286
17324,687,917,0.5922232
17325,687,918,0.4036505
17326,687,933,0.416852
17327,687,940,0.4550743
17328,687,941,0.5643228
17329,687,942,0.5428786
17330,687,943,0.3932096
17331,687,944,0.399911
17332,687,962,0.4644235
17333,687,993,0.4828364
17334,688,706,0.4129119
17335,688,985,0.3675191
17336,690,737,0.3615141
17337,691,746,0.5081746
17338,691,783,0.4174474
17339,691,925,0.5081746
17340,691,985,0.3677783
17341,692,706,0.4666964
17342,692,724,0.384342
17343,692,748,0.4702904
17344,692,859,0.394409
17345,692,924,0.36665
17346,692,940,0.381263
17347,692,941,0.4283562
17348,692,942,0.3689921
17349,692,944,0.3773285
17350,696,717,0.4099752
17351,696,730,0.5115354
17352,696,742,0.5341812
17353,696,748,0.4886386
17354,696,751,0.3913234
17355,696,754,0.5207848
17356,696,758,0.4940695
17357,696,764,0.3850501
17358,696,774,0.6036775
17359,696,782,0.4290837
17360,696,808,0.5335142
17361,696,821,0.4059282
17362,696,833,0.4147785
17363,696,837,0.4461254
17364,696,838,0.3916884
17365,696,850,0.386065
17366,696,856,0.3664823
17367,696,866,0.4586995
17368,696,888,0.4128636
17369,696,918,0.4514084
17370,696,941,0.5194189
17371,696,942,0.4236512
17372,696,944,0.4760295
17373,696,950,0.3743497
17374,696,972,0.4840859
17375,696,973,0.4699338
17376,696,975,0.3806595
17377,696,984,0.5251242
17378,696,994,0.4080926
17379,696,996,0.407987
17380,697,820,0.4771631
17381,697,827,0.4144833
17382,697,845,0.4082795
17383,697,900,0.3959857
17384,697,933,0.3749325
17385,697,940,0.4077875
17386,698,885,0.3714633
17387,699,797,0.4292704
17388,699,818,0.4027169
17389,699,820,0.4348299
17390,699,858,0.4110817
17391,699,898,0.3862289
17392,699,949,0.3623587
17393,699,984,0.3832689
17394,700,932,0.4474219
17395,700,966,0.3755318
17396,700,999,0.4891316
17397,702,786,0.3812388
17398,702,959,0.4025612
17399,703,864,0.3854234
17400,705,884,0.4918697
17401,706,707,0.3624587
17402,706,713,0.4722593
17403,706,724,0.4085027
17404,706,748,0.5364878
17405,706,749,0.3849046
17406,706,752,0.3638773
17407,706,754,0.3817644
17408,706,756,0.3990751
17409,706,782,0.4073165
17410,706,783,0.3875109
17411,706,826,0.3621325
17412,706,830,0.4199128
17413,706,833,0.406303
17414,706,836,0.5229147
17415,706,837,0.3885295
17416,706,841,0.3961462
17417,706,850,0.3641463
17418,706,859,0.421969
17419,706,866,0.394231
17420,706,896,0.3685473
17421,706,918,0.3677906
17422,706,919,0.3897839
17423,706,920,0.5197814
17424,706,924,0.4452083
17425,706,936,0.3604305
17426,706,940,0.4419614
17427,706,941,0.4170782
17428,706,942,0.4846964
17429,706,944,0.3794535
17430,706,994,0.435573
17431,707,740,0.4316364
17432,707,748,0.4390702
17433,707,749,0.406362
17434,707,754,0.4259753
17435,707,769,0.4475617
17436,707,783,0.4765564
17437,707,796,0.3826636
17438,707,819,0.581342
17439,707,830,0.4415765
17440,707,833,0.3640453
17441,707,836,0.6146824
17442,707,837,0.361425
17443,707,841,0.3683701
17444,707,850,0.3925813
17445,707,859,0.3893631
17446,707,917,0.4153268
17447,707,918,0.5394738
17448,707,924,0.3722951
17449,707,933,0.4151582
17450,707,940,0.4315683
17451,707,941,0.4576607
17452,707,942,0.4292654
17453,707,982,0.3644668
17454,707,994,0.3775571
17455,709,727,0.5594262
17456,709,752,0.4989015
17457,709,760,0.5479508
17458,709,765,0.4674736
17459,709,767,0.4169377
17460,709,773,0.476378
17461,709,776,0.6738067
17462,709,795,0.5419223
17463,709,805,0.5049478
17464,709,818,0.5362008
17465,709,825,0.4215918
17466,709,828,0.3685111
17467,709,830,0.5158841
17468,709,841,0.4867049
17469,709,843,0.4030488
17470,709,850,0.4081249
17471,709,858,0.4826455
17472,709,867,0.4368382
17473,709,877,0.4183534
17474,709,896,0.5635097
17475,709,898,0.3939362
17476,709,905,0.4567569
17477,709,917,0.6066872
17478,709,923,0.5104526
17479,709,945,0.4123026
17480,709,962,0.4865114
17481,709,983,0.3974439
17482,709,986,0.4771638
17483,709,988,0.3775863
17484,709,993,0.5588207
17485,710,884,0.4374904
17486,711,725,0.3714633
17487,713,836,0.370233
17488,713,940,0.3917512
17489,714,802,0.3926386
17490,714,921,0.3926386
17491,715,764,0.4404362
17492,715,990,0.421798
17493,716,809,0.4918697
17494,716,852,0.4918697
17495,716,890,0.3612345
17496,716,965,0.7032957
17497,717,729,0.5791228
17498,717,730,0.6418688
17499,717,742,0.6723464
17500,717,748,0.3908426
17501,717,751,0.4630711
17502,717,758,0.4073228
